fuelType,rating,renterTripsTaken,reviewCount,locationcity,locationlatitude,locationlongitude,locationstate,ownerid,vehiclemake,vehiclemodel,vehicletype,vehicleyear
2,4.84,101,91,333,37.634731,-122.054562,4,4479256,4,266,0,2008
1,4.96,60,45,694,32.916977,-117.132835,4,888722,48,286,0,2018
2,5.0,6,4,257,38.860444,-77.336251,42,14387586,37,382,0,2014
2,4.75,4,4,621,28.459862,-81.36672,9,15554830,23,157,0,2011
2,5.0,53,47,279,26.580779,-81.787269,9,1039031,0,243,2,2015
2,5.0,17,17,835,25.976999,-80.180949,9,2480610,13,291,0,2018
2,4.96,117,102,475,30.410177,-86.762781,9,3076296,8,99,0,2005
2,4.96,63,54,644,35.776875,-78.632557,27,3672524,17,76,0,2014
2,5.0,5,5,818,38.619887,-76.92286,20,15211599,25,353,2,2015
2,4.95,73,65,378,40.723435,-74.049728,30,67096,17,29,0,2017
2,5.0,2,2,353,21.300814,-157.826953,11,435775,0,410,0,2015
2,5.0,12,11,618,33.448028,-111.983727,3,4009047,11,275,0,2014
2,5.0,3,3,783,27.961571,-82.514535,9,14985418,8,256,0,2015
2,5.0,1,1,207,40.108401,-83.171689,33,11810141,25,228,2,2014
2,5.0,2,2,785,33.480819,-117.091054,4,8914534,33,363,0,2015
2,5.0,1,1,531,36.152335,-86.794133,39,8802840,8,390,3,2019
2,4.99,80,72,131,35.146203,-80.827861,27,9113917,37,32,0,2018
3,4.75,4,4,167,33.678669,-117.88434,4,4213049,49,314,0,2014
2,5.0,48,42,155,38.96333,-104.789208,5,11357093,23,398,2,2011
2,5.0,3,2,240,40.647691,-74.208486,30,4781402,49,201,2,2018
1,5.0,36,33,191,39.733513,-104.9924,5,8388004,48,286,0,2018
2,5.0,8,6,755,47.680899,-117.303826,43,8504432,50,221,0,2011
2,4.72,20,18,709,35.648967,-106.046019,31,6744409,10,74,0,2014
2,5.0,17,13,685,38.814147,-90.475168,24,8311517,18,434,2,2019
2,5.0,41,38,375,30.335201,-81.792844,9,742089,40,72,0,2014
2,5.0,1,1,35,30.306554,-97.742256,40,11222799,34,168,2,2019
2,5.0,11,11,525,40.682898,-74.371568,30,14245488,1,405,2,2019
2,5.0,1,1,35,30.286347,-97.720374,40,15054209,33,367,0,2017
2,5.0,31,28,783,27.962386,-82.464326,9,6867103,22,187,3,2020
2,5.0,1,1,86,36.034244,-86.747107,39,1641245,26,180,2,2018
1,5.0,40,38,707,33.719018,-117.895634,4,5660930,48,286,0,2019
2,4.9,15,10,712,27.352626,-82.531146,9,11432744,23,302,0,2019
2,5.0,4,3,357,29.728219,-95.466435,40,129912,25,353,2,2014
1,5.0,29,24,719,33.616172,-111.901491,3,687208,48,286,0,2019
2,4.9,41,40,236,34.090264,-118.052791,4,6732603,8,100,0,2014
2,5.0,17,17,426,30.563432,-97.81463,40,10817313,38,394,0,2019
2,4.98,48,44,654,37.506644,-77.320044,42,1181283,23,300,2,2017
2,5.0,9,8,631,42.877013,-112.424296,13,775682,38,394,0,2016
2,5.0,44,40,427,39.110085,-77.576495,42,6228392,33,46,0,2010
1,5.0,10,6,367,39.901023,-86.149745,15,228309,48,288,2,2018
2,4.67,34,24,637,45.567619,-122.590339,35,2459011,3,16,0,2015
2,5.0,3,2,252,64.89361,-147.609863,0,15427886,46,304,2,2017
2,4.88,18,16,618,33.38885,-112.06635,3,8515183,17,301,1,2009
2,4.98,152,132,461,43.128128,-89.348544,44,1404003,17,76,0,2012
2,5.0,2,2,375,30.333988,-81.791261,9,742089,10,74,0,2016
2,5.0,5,5,375,30.2479,-81.560233,9,15323260,22,192,2,2018
3,5.0,21,19,689,40.674651,-111.951798,41,7902523,49,317,0,2013
2,4.92,163,137,722,47.626399,-122.345851,43,6359397,17,54,2,2015
2,5.0,14,8,828,26.671312,-80.250408,9,3088614,25,352,2,2015
2,4.69,17,13,374,47.553276,-122.076813,43,9364230,31,60,2,2013
2,5.0,2,2,493,21.439091,-158.022034,11,10751829,13,136,2,2014
2,5.0,3,3,35,30.409239,-97.700399,40,15215074,30,184,0,2019
2,4.43,9,7,50,32.839042,-97.118496,40,1025778,23,157,0,2018
2,4.93,16,14,510,40.798486,-74.219679,30,9218610,22,454,2,2019
2,4.64,11,11,763,38.484945,-90.396267,24,2854299,23,157,0,2011
1,5.0,19,18,90,36.037395,-95.815613,34,6847730,48,286,0,2018
2,5.0,39,30,576,35.511217,-97.607312,34,4006959,13,138,2,2017
2,4.84,78,67,489,25.800107,-80.261204,9,637495,37,361,2,2019
2,4.83,12,12,586,28.575155,-81.238888,9,15078908,50,221,0,2016
1,5.0,35,29,597,40.039463,-75.476265,36,4925670,48,287,0,2017
2,5.0,2,2,35,30.465201,-97.793332,40,13619893,3,24,0,2018
2,3.67,5,3,185,42.309499,-83.144286,22,849660,33,111,0,2014
2,4.96,172,148,694,32.794816,-117.235258,4,2999083,40,15,0,2005
1,5.0,22,22,869,37.980428,-78.213215,42,1959657,48,286,0,2018
2,4.92,16,13,378,40.726423,-74.033357,30,844760,16,195,2,2008
2,4.5,8,8,585,40.316786,-111.704972,41,15334925,46,304,2,2018
2,4.8,27,25,8,38.792584,-77.065029,42,2520469,17,76,0,2008
2,5.0,10,9,146,27.964717,-82.804476,9,7846509,13,138,2,2015
2,4.29,16,7,651,39.507224,-119.779513,32,9552456,23,157,0,2018
2,5.0,1,1,517,36.153175,-86.503695,39,10351283,38,394,0,2017
2,4.83,49,40,719,33.46679,-111.897816,3,2525803,22,356,2,2017
0,4.92,14,13,786,33.389344,-111.904511,3,12964709,3,319,2,2013
2,4.83,100,77,588,28.684294,-81.207931,9,1918290,8,432,2,2012
2,4.99,111,94,489,25.793907,-80.23932,9,9990258,40,45,0,2014
2,5.0,25,22,480,37.612042,-77.335072,42,14576098,37,32,0,2019
1,5.0,1,1,698,37.312602,-121.976758,4,4151001,48,286,0,2018
1,5.0,3,3,106,45.60557,-122.433863,43,7197062,48,286,0,2018
2,5.0,29,24,624,40.375184,-80.070082,36,625348,22,453,2,2018
2,5.0,49,41,694,32.726357,-117.196761,4,4294018,37,32,0,2009
2,5.0,11,9,779,37.346308,-122.052348,4,1133759,30,184,0,2017
2,5.0,7,7,604,34.173066,-118.097994,4,2344685,10,74,0,2018
2,4.68,141,97,415,39.706171,-105.07742,5,2245310,49,387,1,2005
2,5.0,6,5,160,30.246392,-95.411355,40,11032884,37,446,0,2015
2,5.0,1,1,718,21.487939,-158.06463,11,744747,10,110,2,2011
2,5.0,4,3,155,38.846002,-104.793834,5,14428258,13,142,3,2017
2,4.75,78,69,357,30.018914,-95.380667,40,5887443,37,360,2,2013
2,4.5,4,2,6,35.190108,-106.747581,31,8860306,13,138,2,2012
2,5.0,32,28,167,33.640123,-117.93215,4,9683913,4,457,2,2019
1,4.94,124,105,694,32.748031,-117.140356,4,888722,48,288,2,2016
2,5.0,7,6,455,40.409697,-104.996978,5,3856661,10,191,1,2015
2,5.0,12,8,690,29.514048,-98.537704,40,64265,8,65,0,2013
2,5.0,2,2,308,39.169551,-76.645208,20,8929132,50,221,0,2020
1,5.0,28,25,191,39.714197,-104.927727,5,8689016,48,288,2,2019
2,5.0,5,2,158,39.870163,-104.788797,5,2318184,14,420,2,2020
2,4.86,30,28,66,35.221318,-97.676479,34,254030,18,121,0,2020
2,4.85,27,20,502,44.911455,-93.211389,23,1300675,23,399,0,2014
3,4.87,35,30,353,21.286423,-157.839025,11,11204046,13,49,0,2015
2,4.9,65,48,651,39.506943,-119.779355,32,9552456,18,121,0,2017
2,4.89,77,53,422,36.108616,-115.095191,32,3158270,33,283,1,2016
2,4.96,192,163,696,37.763552,-122.393442,4,6630342,40,12,0,2017
2,4.88,10,8,694,32.788011,-117.068278,4,980404,10,223,2,2015
2,5.0,9,6,715,32.041316,-81.228979,10,4609659,22,312,2,2016
2,5.0,2,1,489,25.798931,-80.261613,9,1506983,37,445,0,2017
2,4.83,6,6,454,38.14395,-85.667555,17,11484834,49,14,0,2017
2,5.0,31,29,375,30.361985,-81.501306,9,10181276,52,484,0,2015
2,5.0,3,3,800,36.145415,-95.980287,34,7154362,25,353,2,2016
2,4.95,27,22,176,32.907868,-96.726639,40,506196,49,387,1,2016
2,4.98,59,51,452,34.139225,-118.379955,4,1857079,33,363,0,2017
1,5.0,1,1,314,34.031198,-117.305244,4,11303712,48,289,2,2020
2,5.0,7,7,194,42.045227,-87.884179,14,8681459,22,356,2,2017
2,4.89,48,37,694,32.727527,-117.195608,4,2263885,22,187,3,2020
0,5.0,14,11,562,25.911718,-80.160892,9,4800235,25,354,2,2019
3,5.0,12,6,587,38.962615,-94.660954,16,5177512,49,314,0,2008
2,4.97,43,36,502,45.018288,-93.365747,23,5721385,4,467,2,2013
2,4.88,65,56,715,32.041302,-81.228976,10,4609659,37,360,2,2015
2,5.0,9,9,117,37.71862,-122.025355,4,225344,3,374,2,2019
2,5.0,4,4,645,38.507134,-121.084944,4,11806337,21,145,0,2015
2,4.98,60,47,35,30.284071,-97.706141,40,988215,50,221,0,2017
2,5.0,10,10,651,39.528678,-119.890753,32,10985569,4,467,2,2015
2,5.0,13,8,779,37.348694,-122.052112,4,1133759,4,3,0,2015
2,4.8,5,5,208,34.033443,-84.181063,10,886557,3,18,0,2015
2,5.0,20,18,191,39.77593,-105.036798,5,13620611,33,46,0,2015
2,5.0,12,12,715,31.973871,-81.141189,10,9451608,38,394,0,2016
2,5.0,9,8,29,33.66851,-84.418445,10,6482788,30,184,0,2015
2,5.0,9,8,564,64.835883,-147.469874,0,11609739,22,356,2,2015
2,4.99,95,81,694,32.765719,-117.158771,4,8761848,26,296,2,2018
2,4.96,30,23,220,34.012613,-118.141397,4,3217019,10,107,0,2014
2,5.0,2,1,29,33.910368,-84.483288,10,11454718,25,351,2,2016
2,5.0,11,8,624,40.501721,-80.053682,36,1092883,33,111,0,2016
2,5.0,7,6,131,35.221081,-80.816878,27,21255,18,434,2,2017
2,5.0,2,2,855,34.286723,-77.826253,27,4045415,22,192,2,2014
1,5.0,45,42,858,28.570377,-81.566817,9,11011933,48,286,0,2019
2,4.94,61,53,747,40.723447,-111.89464,41,9875430,8,100,0,2014
2,5.0,19,15,35,30.292881,-97.719245,40,1607310,51,365,0,2011
2,5.0,9,8,157,40.054047,-82.980328,33,4709215,6,125,2,2016
2,5.0,4,3,121,30.471503,-97.825836,40,1351290,17,313,2,2019
2,4.81,36,26,827,40.406364,-80.52573,45,11500342,49,66,0,2012
2,5.0,3,2,637,45.568241,-122.59027,35,2459011,13,386,0,2016
2,4.78,69,51,415,39.706549,-105.077804,5,2245310,49,9,2,2005
2,4.8,107,79,694,32.726902,-117.195811,4,1475359,49,333,2,2017
2,5.0,3,2,573,33.255175,-117.411238,4,13687419,3,372,0,2013
2,4.88,13,8,68,44.860465,-93.230439,23,1300675,13,132,2,2012
1,4.81,61,53,694,32.854012,-117.195009,4,5881137,48,288,2,2018
2,4.71,10,7,357,30.019212,-95.382147,40,5887443,8,128,2,2015
2,4.67,4,3,783,27.983727,-82.546705,9,7493945,49,95,0,2011
2,4.67,4,3,744,42.930292,-87.865978,44,5115264,31,280,0,2016
1,4.99,73,68,332,33.925502,-118.347354,4,1545708,48,286,0,2019
2,4.89,58,46,174,29.978118,-95.652379,40,8095143,33,46,0,2016
2,4.77,15,13,540,40.712526,-74.193042,30,3619049,18,396,0,2015
2,5.0,1,1,624,40.502223,-80.054779,36,1092883,4,248,0,2012
2,5.0,14,14,813,31.536349,-97.204985,40,10135745,8,407,2,2017
2,4.96,53,48,531,36.085259,-86.644044,39,9753934,8,65,0,2014
2,5.0,2,1,489,25.799081,-80.261072,9,1506983,10,191,1,2016
1,5.0,23,16,694,32.749574,-117.14045,4,888722,48,286,0,2018
2,5.0,3,3,665,35.896625,-84.635143,39,4323955,50,309,0,2014
2,4.94,22,18,690,29.513557,-98.535444,40,64265,13,160,0,2016
2,4.73,27,26,29,33.648408,-84.45384,10,8444510,13,150,0,2017
2,4.81,22,21,793,33.841629,-118.350384,4,2479557,40,308,0,2011
2,4.77,70,64,451,38.823031,-121.183211,4,1371050,20,220,2,2013
2,5.0,2,2,110,26.564352,-81.990342,9,15430543,27,244,2,2019
1,5.0,12,12,172,37.32693,-122.005416,4,12716289,48,286,0,2017
2,4.87,68,55,353,21.298122,-157.859434,11,9117913,13,291,0,2018
2,5.0,4,4,637,45.564988,-122.592913,35,8808196,3,23,0,2019
2,4.91,39,32,774,29.650526,-95.660774,40,4860834,33,52,0,2014
2,4.51,79,59,654,37.609292,-77.502669,42,3276160,37,32,0,2015
2,5.0,42,40,644,35.855213,-78.716855,27,3140130,10,74,0,2017
1,5.0,2,2,330,39.727461,-75.258292,30,687663,48,288,2,2017
2,5.0,5,5,510,40.797437,-74.219699,30,9218610,22,454,2,2020
2,4.82,108,90,118,39.295794,-76.750938,20,624447,49,478,0,2007
2,5.0,9,7,637,45.566863,-122.590544,35,15079787,4,10,0,2016
2,4.97,47,40,329,35.440492,-97.142523,34,3167734,8,128,2,2012
2,4.94,63,51,136,41.855266,-87.658026,14,9087116,49,333,2,2015
2,5.0,24,18,337,36.03488,-115.075026,32,2418456,25,353,2,2015
2,5.0,29,29,625,39.705851,-86.367329,15,13001642,8,128,2,2019
3,4.75,53,40,157,39.999368,-82.890402,33,4939761,26,55,0,2011
2,4.91,53,45,29,33.776537,-84.359708,10,464263,5,85,0,2005
2,5.0,9,7,422,36.012105,-115.135359,32,10081141,30,184,0,2017
2,5.0,1,1,14,28.661612,-81.393871,9,11679913,10,191,1,2018
2,4.96,29,24,540,40.712674,-74.194736,30,3619049,8,215,0,2019
2,4.75,54,40,276,26.112543,-80.141092,9,170844,22,452,2,2016
2,5.0,18,18,353,21.331544,-157.92063,11,5161902,4,0,0,2011
2,3.56,10,9,387,39.308717,-94.713248,24,2272659,13,154,0,2015
2,4.66,39,32,694,32.726834,-117.196141,4,3689861,37,360,2,2018
2,5.0,64,54,253,40.928334,-74.1166,30,1319433,40,15,0,2012
2,4.96,115,89,452,33.958061,-118.417941,4,966277,11,1,0,2017
3,5.0,16,15,353,21.301538,-157.854139,11,1010774,0,292,0,2017
2,4.93,17,15,54,47.621365,-122.137358,43,3850899,46,304,2,2019
2,4.75,10,4,489,25.799612,-80.25972,9,1506983,37,382,0,2018
2,4.6,10,10,35,30.202869,-97.77119,40,13078780,49,66,0,2020
2,5.0,4,4,201,33.768065,-84.74567,10,5133548,38,394,0,2017
2,5.0,26,20,489,25.771328,-80.192356,9,7932025,8,416,2,2018
2,5.0,15,14,434,40.209407,-79.277913,36,355812,33,240,2,2013
2,5.0,26,22,176,32.869273,-96.769197,40,14689335,8,256,0,2016
2,5.0,28,22,35,30.17203,-97.695454,40,2693957,10,73,0,2015
2,4.98,60,49,17,61.178536,-149.926299,0,7167683,8,128,2,2008
2,5.0,1,1,576,35.511107,-97.60788,34,4006959,36,234,0,2016
2,4.83,18,18,505,33.593093,-117.645902,4,9723981,33,46,0,2018
2,5.0,11,11,712,27.382623,-82.552451,9,14766523,49,387,1,2015
2,4.83,99,80,637,45.567857,-122.591266,35,2459011,4,468,2,2014
2,4.71,35,21,696,37.758913,-122.428891,4,5207578,10,191,1,2015
2,4.96,61,51,694,32.752278,-117.213817,4,2263885,8,65,0,2018
2,5.0,7,6,231,44.877711,-93.3222,23,11818509,26,210,0,2015
3,4.88,33,32,474,33.976534,-118.452674,4,9071146,33,363,0,2016
2,5.0,11,5,637,45.567658,-122.590129,35,15079787,33,111,0,2017
2,5.0,12,10,131,35.213441,-80.869638,27,3434139,50,36,2,2019
1,5.0,3,3,374,47.493889,-122.066765,43,6629593,48,286,0,2019
2,4.94,18,16,750,42.467529,-83.236839,22,1633776,13,132,2,2011
2,4.84,45,44,840,40.304883,-74.62704,30,10841398,8,128,2,2018
2,5.0,59,55,5,37.76886,-122.244808,4,339119,46,451,0,2018
2,5.0,56,51,644,35.899274,-78.789685,27,4024453,46,304,2,2016
2,4.76,39,37,586,28.438438,-81.396,9,14406735,33,46,0,2015
2,4.86,17,14,651,39.55376,-119.809221,32,5615590,8,407,2,2008
2,4.94,41,34,698,37.339595,-121.886177,4,5529694,4,266,0,2007
2,4.8,5,5,17,61.181691,-149.78243,0,11268490,8,128,2,2013
2,5.0,25,24,100,37.593503,-122.364296,4,487015,22,192,2,2015
2,4.81,175,139,176,32.826579,-96.847534,40,1582843,37,445,0,2017
2,4.96,33,28,131,35.213672,-80.869688,27,3434139,22,187,3,2020
2,4.83,8,6,690,29.514525,-98.537667,40,64265,50,309,0,2015
2,4.97,42,34,624,40.436409,-79.957949,36,11586060,23,157,0,2014
2,4.97,106,93,489,25.799124,-80.261143,9,637495,13,291,0,2019
2,5.0,29,20,488,29.997968,-90.131747,18,903730,7,56,0,2017
2,4.91,34,32,398,28.338788,-81.646701,9,3886105,8,128,2,2015
1,5.0,8,6,422,36.122854,-115.169978,32,499176,48,288,2,2017
2,4.97,41,37,123,39.619237,-104.786597,5,2043161,13,138,2,2014
2,5.0,4,4,17,61.168281,-149.868599,0,13654003,9,269,0,2018
1,4.96,27,26,586,28.388132,-81.402508,9,6801746,48,286,0,2020
2,4.86,17,14,276,26.092818,-80.156283,9,3205604,21,145,0,2017
2,4.63,54,48,190,30.217927,-97.66203,40,11279587,17,29,0,2011
2,5.0,52,41,422,36.025874,-115.14074,32,10860604,7,131,2,2017
2,5.0,5,2,637,45.568279,-122.590823,35,14731540,33,20,0,2016
1,4.99,71,67,131,35.282731,-80.79781,27,1993395,48,286,0,2017
1,5.0,14,14,282,41.129865,-85.03697,15,4311226,48,286,0,2019
2,4.48,27,23,586,28.441277,-81.242842,9,7734529,23,381,1,2012
2,5.0,45,41,0,40.402855,-74.228052,30,4021066,51,366,0,2018
2,4.8,146,104,415,39.705876,-105.077113,5,2245310,49,148,2,2008
2,4.93,52,44,637,45.563255,-122.594158,35,8808196,46,304,2,2019
2,4.77,78,65,617,39.94846,-75.144187,36,2541813,17,31,0,2019
2,4.72,75,58,415,39.733947,-105.079134,5,4057191,49,387,1,2008
2,5.0,17,14,486,43.624991,-116.409911,13,5026593,8,390,3,2018
2,4.96,169,159,179,26.059289,-80.143877,9,4881621,13,291,0,2016
1,5.0,19,14,422,36.107401,-115.218503,32,5305692,48,287,0,2014
2,5.0,17,14,562,25.911065,-80.151757,9,327969,3,320,2,2019
2,5.0,17,14,269,30.081298,-81.717311,9,11264132,31,61,2,2016
2,4.84,71,58,222,33.652323,-84.491513,10,7697843,52,484,0,2015
2,5.0,10,7,688,45.004788,-93.104992,23,861318,13,152,2,2019
2,4.75,82,73,618,33.449066,-111.98797,3,950349,9,427,1,2013
2,4.84,77,55,690,29.514626,-98.536929,40,64265,22,239,2,2012
2,5.0,9,7,467,42.031748,-71.220678,19,3309721,33,111,0,2017
2,5.0,21,19,694,32.72695,-117.195476,4,2263885,4,467,2,2019
3,4.95,48,40,375,30.32379,-81.52181,9,3102577,13,49,0,2016
0,5.0,18,15,580,41.325291,-96.042185,28,3054567,50,188,0,2013
2,4.81,48,43,618,33.449653,-111.987405,3,950349,8,104,0,2016
2,5.0,1,1,743,40.550733,-111.898746,41,8810918,37,360,2,2019
2,5.0,1,1,157,40.135483,-83.010119,33,15554886,49,95,0,2017
2,5.0,33,31,86,35.988259,-86.819378,39,9753421,22,452,2,2011
3,5.0,28,26,775,32.970479,-80.251189,38,10820853,13,162,0,2018
2,4.8,193,144,158,39.869634,-104.787864,5,2318184,46,237,0,2008
2,4.75,17,16,218,41.616108,-71.522017,37,406847,33,367,0,2009
2,5.0,54,37,375,30.333328,-81.791702,9,742089,33,52,0,2016
2,5.0,12,12,176,32.817592,-96.819127,40,6318784,0,338,2,2010
2,5.0,27,23,35,30.300782,-97.712261,40,9463179,14,388,3,2016
2,5.0,11,11,511,39.09306,-104.844644,5,6754509,22,452,2,2017
2,4.97,44,36,688,44.915447,-93.146809,23,2245898,18,396,0,2012
2,5.0,71,67,806,37.866209,-97.373565,16,4645414,33,111,0,2010
2,4.0,3,3,149,38.757262,-76.881817,20,10942942,8,256,0,2015
2,4.8,37,30,353,21.337546,-157.898444,11,4734152,27,426,0,2009
1,5.0,18,17,828,26.6482,-80.215176,9,14907401,48,287,0,2016
2,5.0,5,4,108,37.283449,-121.947777,4,1386018,3,371,0,2018
2,4.95,43,41,520,32.787349,-79.861238,38,2774515,37,32,0,2014
2,4.85,95,72,461,43.128692,-89.350724,44,1404003,13,150,0,2013
1,5.0,6,5,489,25.750041,-80.208696,9,15475110,48,287,0,2018
2,4.64,64,55,644,35.860188,-78.716101,27,5821612,49,333,2,2009
2,4.86,42,36,94,43.164775,-87.969933,44,4942084,31,261,0,2014
2,5.0,5,5,29,33.749752,-84.400123,10,1846481,40,308,0,2018
2,4.85,141,125,617,39.939172,-75.195166,36,640066,8,256,0,2013
2,5.0,7,5,548,40.000265,-86.065347,15,106644,49,478,0,2020
3,5.0,81,70,353,21.365647,-157.91522,11,549632,49,314,0,2006
2,4.94,95,78,694,32.727393,-117.16532,4,9428705,31,61,2,2017
2,5.0,46,43,483,35.018874,-89.797388,39,9019103,8,256,0,2014
2,4.98,61,48,422,36.130452,-115.143068,32,5349064,26,227,0,2018
2,5.0,14,11,16,33.796542,-117.88539,4,9683913,34,164,2,2019
2,5.0,8,4,157,39.992706,-83.04577,33,9712432,33,52,0,2018
2,4.84,36,32,489,25.799047,-80.260662,9,637495,18,396,0,2019
2,4.96,31,28,488,29.974464,-90.141666,18,3088902,30,184,0,2016
2,4.86,43,36,503,35.185092,-80.667959,27,4083567,50,221,0,2014
2,4.89,91,76,786,33.430071,-111.955194,3,4144568,18,121,0,2018
2,4.89,44,37,724,27.978818,-82.285907,9,9422919,8,416,2,2015
1,4.78,202,151,452,34.230585,-118.520087,4,893373,48,287,0,2017
1,5.0,13,12,722,47.449107,-122.308841,43,12847615,48,288,2,2019
2,4.84,40,31,456,42.614877,-71.304576,19,1963763,26,230,0,2008
2,4.92,106,87,698,37.367029,-121.81867,4,785391,49,387,1,2011
2,4.98,56,51,714,37.875663,-122.520419,4,4911711,33,46,0,2018
2,5.0,17,16,775,33.028117,-80.265622,38,10820853,49,9,2,2017
2,4.94,42,36,452,33.978139,-118.416536,4,1347938,4,242,0,2017
2,5.0,45,39,422,36.123074,-115.168251,32,3918236,49,95,0,2019
2,4.87,128,114,586,28.430931,-81.307711,9,7734529,18,28,0,2016
2,5.0,2,1,31,47.264134,-122.283025,43,13165859,13,120,2,2019
1,5.0,1,1,147,28.395344,-81.695992,9,14779270,48,286,0,2019
2,5.0,3,2,131,35.162386,-80.737306,27,2032137,17,76,0,2016
2,5.0,9,8,455,40.409746,-104.995561,5,5570744,49,383,2,2014
2,5.0,100,95,372,32.920946,-96.969909,40,4874448,8,99,0,2015
2,5.0,59,50,378,40.72266,-74.049965,30,67096,31,265,0,2016
2,4.5,4,2,136,41.973229,-87.907521,14,9645970,25,352,2,2013
2,5.0,4,3,176,32.824204,-96.791087,40,5494464,4,266,0,2013
2,5.0,2,1,367,39.703071,-85.987424,15,2212648,38,394,0,2016
2,4.92,101,92,306,41.716968,-72.572893,6,4722061,33,111,0,2011
3,4.95,26,22,694,32.737295,-117.176563,4,4451252,49,38,0,2014
2,5.0,1,1,694,32.697602,-117.140713,4,15289275,17,76,0,2012
2,5.0,4,3,35,30.422903,-97.784639,40,656440,49,387,1,2012
2,5.0,8,8,20,38.811198,-77.1992,42,15375135,4,266,0,2018
3,4.98,111,99,367,39.912136,-86.137382,15,106644,17,218,0,2014
2,4.71,9,7,694,32.727109,-117.196053,4,2263885,49,95,0,2020
2,5.0,7,5,422,36.267375,-115.254224,32,15289038,10,191,1,2017
2,5.0,6,4,791,28.575548,-80.816278,9,6993507,37,32,0,2013
2,5.0,6,6,422,36.013066,-115.295096,32,4158797,21,463,0,2016
2,4.68,36,22,585,40.294328,-111.667789,41,3184754,13,142,3,2016
2,4.64,102,77,415,39.706843,-105.078015,5,2245310,49,387,1,2012
2,4.89,32,28,357,30.019648,-95.380675,40,5887443,13,142,3,2010
2,4.81,85,72,618,33.449622,-111.987624,3,950349,22,312,2,2015
1,5.0,6,5,858,28.431332,-81.619432,9,9612756,48,286,0,2020
2,4.97,41,38,422,36.13074,-115.302224,32,6060969,7,130,2,2015
2,4.91,57,34,585,40.294875,-111.668561,41,3184754,22,452,2,2016
2,5.0,1,1,384,21.380314,-157.75653,11,3126130,13,291,0,1969
2,5.0,27,26,694,32.726622,-117.196371,4,10010764,13,291,0,2018
2,4.6,13,10,637,45.567089,-122.591419,35,14731540,4,274,0,2017
2,4.98,49,43,722,47.617644,-122.327579,43,8240495,33,46,0,2015
2,4.91,25,22,722,47.563117,-122.375591,43,2562283,29,92,0,2015
2,4.96,31,28,586,28.370554,-81.237552,9,8628052,4,468,2,2012
2,4.85,121,99,118,39.294226,-76.749117,20,624447,49,95,0,2007
2,4.93,55,46,450,28.687883,-81.43314,9,8847689,31,265,0,2016
1,4.95,113,80,191,39.799079,-104.874237,5,2809821,48,288,2,2017
2,5.0,19,15,682,38.654645,-121.525744,4,14859798,49,66,0,2016
2,5.0,7,7,35,30.405372,-97.713717,40,10701860,37,382,0,2018
2,4.97,41,38,499,43.083106,-88.012424,44,279544,17,76,0,2014
2,5.0,14,9,689,40.709279,-111.856743,41,7553550,13,138,2,2018
2,5.0,1,1,832,40.605694,-111.935456,41,2003155,49,435,3,2014
2,4.94,66,52,35,30.422856,-97.78499,40,656440,49,95,0,2018
2,4.75,31,24,128,38.92253,-77.519684,42,5092312,49,66,0,2014
2,5.0,35,34,233,35.652807,-97.554309,34,7472911,10,191,1,2017
2,5.0,4,3,583,30.289978,-87.594625,1,2414924,38,394,0,2019
2,4.97,70,64,537,29.943156,-90.106005,18,7811941,23,398,2,2017
2,5.0,61,56,763,38.606615,-90.453394,24,3158952,10,223,2,2017
2,4.92,41,39,617,39.996874,-75.155548,36,2040764,17,54,2,2007
2,4.96,59,56,586,28.388727,-81.401216,9,6801746,4,262,0,2019
2,5.0,8,5,520,32.78731,-79.863372,38,2774515,17,29,0,2009
2,4.92,12,12,586,28.370679,-81.238421,9,8628052,4,248,0,2004
2,5.0,2,2,502,44.971158,-93.263655,23,995056,4,3,0,2014
2,4.96,32,28,682,38.466271,-121.362979,4,9883263,49,66,0,2018
2,4.86,35,29,503,35.185785,-80.666999,27,4083567,18,121,0,2014
1,4.71,8,7,586,28.431373,-81.309106,9,7342780,4,487,0,2016
2,5.0,6,4,852,35.410798,-83.325849,27,6607832,38,394,0,2020
2,4.81,147,127,489,25.799226,-80.261384,9,637495,37,32,0,2018
2,4.98,50,46,717,42.074357,-88.060261,14,2966298,13,154,0,2018
2,4.8,9,5,493,21.484342,-157.981206,11,10685211,40,45,0,2008
2,5.0,1,1,555,32.968353,-80.062059,38,14231396,4,281,0,2017
2,4.71,176,128,415,39.706444,-105.076865,5,2245310,49,148,2,2007
2,5.0,19,15,493,21.435742,-158.018728,11,8836511,10,191,1,2013
2,4.94,21,16,617,39.949022,-75.144287,36,2541813,17,54,2,2020
2,4.83,7,6,502,44.947164,-93.348891,23,3502267,18,396,0,2017
2,5.0,14,11,694,32.802345,-117.154544,4,9146493,10,191,1,2017
2,4.98,75,60,460,42.633433,-82.92401,22,6761489,10,348,3,2019
2,5.0,3,3,586,28.502432,-81.306099,9,4834744,50,309,0,2014
2,4.9,47,39,586,28.36996,-81.237941,9,8628052,21,462,0,2010
3,4.48,55,31,190,30.216981,-97.662619,40,226203,49,314,0,2009
2,4.95,25,21,572,37.815856,-122.278389,4,2280266,4,262,0,2016
2,4.81,42,37,586,28.431702,-81.307774,9,7342780,33,46,0,2012
2,3.67,5,3,368,33.953088,-118.374567,4,11650238,23,62,0,2014
